"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-04-30","78","83","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-01","76","80","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-02","72","88","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-03","72","87","55"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-04","73","76","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-05","62","71","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-06","64","79","50"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-07","69","82","53"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-08","71","87","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-09","71","85","56"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-10","74","88","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-11","72","86","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-12","72","81","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-13","76","83","65"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-14","73","86","64"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-15","74","89","61"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-16","75","86","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-17","77","87","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-18","79","87","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-19","78","87","67"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-20","78","85","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-21","76","82","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-22","77","83","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-23","78","82","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-24","74","77","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-25","71","84","62"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-26","71","81","57"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-27","74","84","60"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-28","80","91","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-29","80","86","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-30","80","89","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-05-31","78","86","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-01","78","88","70"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-02","77","86","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-03","77","87","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-04","78","87","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-05","79","86","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-06","76","80","69"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-07","75","86","68"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-08","71","80","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-09","75","87","63"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-10","78","87","66"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-11","78","88","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-12","76","80","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-13","78","86","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-14","78","88","71"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-15","77","85","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-16","80","91","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-17","80","86","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-18","81","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-19","78","85","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-20","75","77","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-21","80","85","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-22","81","87","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-23","82","88","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-24","82","88","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-25","80","89","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-26","78","85","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-27","77","89","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-28","78","85","72"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-29","79","87","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-06-30","81","90","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-07-01","83","92","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-07-02","84","92","73"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-07-03","85","95","76"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-07-04","84","93","75"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-07-05","82","93","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-07-06","83","95","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-07-07","81","92","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-07-08","80","91","74"
"USR0000FSTM","ST. MARKS EAST FLORIDA, FL US","2017-07-09","79","89","72"
